Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update
Mieczyslaw Matujewicz,138002552,49.073,,3765,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Pawel Feliksiak,155378931,46.109,,3345,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Pawel Nokielski,143205822,49.071,,3660,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Piotr Prystupa,226619699,33.024,,1823,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Remigiusz Lipiec,281340963,23.043,,736,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Witold Cizmowski,151741168,48.021,,3508,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Witold Gladych,149116146,47.021,,3522,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Zygmunt Cisak,147460811,48.048,Q,3543,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Adam Jakacki,315972285,18.022,,225,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,5.5,4,-1,-1.0,-1.0,-1.0,5.5,4.0,-1.0,29.05.2023 pomocnik (90'),Polska,30.05.2023
Dobromir Kubicki,325289780,16.003,,86,WC 37,35,World Cup - Round IV  Matchday 1,28/03/2025,90,12,-1,-1,4.5,4.5,4.5,6.5,-1.0,-1.0,4.5,4.5,4.5,6.5,29.05.2023 napastnik (90'),Polska,30.05.2023
Eugeniusz Wawer,324099040,16.048,H,93,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,4.5,4.5,5.5,-1,6.5,-1.0,4.5,4.5,5.5,-1.0,6.5,29.05.2023 napastnik (90'),Polska,30.05.2023
Jedrzej Ziemann,322877715,17.111,,141,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,-1,-1,4,4.5,5,-1,-1.0,-1.0,4.0,-1.0,5.0,-1.0,26.04.2023 boczny_obronca (90'),Polska,30.05.2023
Jerzy Kubik,326996979,15.090,,44,WC 37,41,World Cup - Semifinals,21/04/2025,90,16,-1,-1,-1,4.5,5,4.5,-1.0,-1.0,-1.0,4.5,5.0,4.5,29.05.2023 pomocnik (90'),Polska,30.05.2023
Maciej Depczynski,324575294,17.079,,99,WC 37,1,Friendly,20/09/2024,89,1,4.5,2.5,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,29.05.2023 bramkarz (90'),Polska,30.05.2023
Marek Bialobrzeski,326970036,16.048,,58,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,2,-1,-1,-1,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,06.04.2023 boczny_obronca (90'),Polska,30.05.2023
Roman Gajkowski,320444173,16.076,,177,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,5,5.5,5,5,6,-1.0,-1.0,5.5,5.0,5.0,6.0,29.05.2023 boczny_obronca (90'),Polska,30.05.2023
Roman Przylecki,325326213,17.046,U,72,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,4,4,-1,-1,-1,-1.0,4.0,4.0,-1.0,-1.0,-1.0,26.04.2023 boczny_obronca (90'),Polska,30.05.2023
Sobieslaw Dziczek,321236508,17.059,,163,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,1.5,4,4.5,4,4.5,5,1.5,4.0,-1.0,-1.0,4.5,5.0,22.05.2023 stoper (90'),Polska,30.05.2023
Tomasz Janota,321271096,17.058,U,153,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,1.5,4,4.5,3,4.5,-1,1.5,4.0,4.5,-1.0,-1.0,-1.0,08.04.2023 boczny_obronca (90'),Polska,30.05.2023
Tomasz Wypychowski,319214143,17.063,,198,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,-1,3,3.5,3.5,-1,-1.0,-1.0,-1.0,3.5,3.5,-1.0,26.04.2023 skrzydlowy (90'),Polska,30.05.2023
Wieslaw Brela,322463567,16.094,H,147,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,6,5.5,4.5,5.5,6.5,-1.0,6.0,-1.0,-1.0,5.5,6.5,29.05.2023 skrzydlowy (90'),Polska,30.05.2023
W. Wassersztrum,476376135,17.028,U,-2,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,-----,Polska,05.05.2023
Adam Brzakala,323870702,17.019,,87,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,29.05.2023 pomocnik (90'),Polska,30.05.2023
Albert Krzywinski,321196920,17.076,,82,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,17.04.2023 pomocnik (90'),Polska,30.05.2023
Baltazar Antosiewicz,321473630,16.095,U,142,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,4.5,-1,-1,4,-1,-1.0,4.5,-1.0,-1.0,4.0,-1.0,29.05.2023 stoper (90'),Polska,30.05.2023
Erazm Franiak,326169891,16.023,Q,51,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,2.5,-1,-1,-1,-1,-1,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,29.05.2023 bramkarz (90'),Polska,30.05.2023
Eugeniusz Niemira,323323212,16.095,,65,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,29.05.2023 pomocnik (90'),Polska,30.05.2023
Feliks Duleba,321257232,17.036,,114,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,3,-1,5,-1,-1,-1.0,3.0,-1.0,5.0,-1.0,-1.0,22.05.2023 stoper (90'),Polska,30.05.2023
Franciszek Kopalny,321795748,17.037,,79,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,4,-1,-1,-1,8,-1.0,4.0,-1.0,-1.0,-1.0,8.0,29.05.2023 napastnik (90'),Polska,30.05.2023
Jacek Kiezel,320489770,16.103,,128,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,2.5,-1,-1,6,-1.0,-1.0,2.5,-1.0,-1.0,6.0,29.05.2023 napastnik (90'),Polska,30.05.2023
J. Sierzega,476435307,17.061,H,-2,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,2,3,-1,-1,-1,7,2.0,-1.0,-1.0,-1.0,-1.0,7.0,-----,Polska,16.05.2023
Konrad Kopys,327742396,16.017,,58,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,-1,-1,-1,4,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,29.05.2023 skrzydlowy (90'),Polska,30.05.2023
Maciej Wenderlich,326100707,16.062,,72,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,3,-1,-1,-1,-1,-1,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,03.04.2023 bramkarz (90'),Polska,30.05.2023
Mateusz Sawczynski,321660096,17.048,,107,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,6,-1,5.5,-1.0,-1.0,-1.0,6.0,-1.0,5.5,22.05.2023 pomocnik (24'),Polska,30.05.2023
Piotr Ptaszkiewicz,323056140,17.022,,95,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,29.05.2023 skrzydlowy (90'),Polska,30.05.2023
Zbigniew Byrski,328035775,15.087,,44,WC 38,,Final,,,,-1,-1,-1,-1,3,-1,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,15.05.2023 skrzydlowy (90'),Polska,30.05.2023
Alfred Lebiedzinski,254897736,27.046,,1321,WC 36,,Final,,,,0.5,2,-1,3,3,4,-1.0,-1.0,-1.0,3.0,3.0,-1.0,21.10.2020 skrzydlowy (90'),Polska,30.05.2023
Dorian Stasny,254897729,26.091,,1321,WC 36,,Final,,,,-1,2.5,3,-1,4.5,2.5,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,16.12.2020 bramkarz (0'),Polska,30.05.2023
Edward Kobylecki,254897737,26.090,,1321,WC 36,,Final,,,,-1,1.5,-1,2.5,2.5,2.5,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,16.12.2020 boczny_obronca (0'),Polska,30.05.2023
Edward Stelmaszyk,254897731,27.090,T,1321,WC 36,,Final,,,,-1,2,2.5,4,4,-1,-1.0,2.0,2.5,-1.0,-1.0,-1.0,09.09.2020 stoper (90'),Polska,30.05.2023
Feliks Jedrachowicz,254897730,28.074,,1321,WC 36,,Final,,,,-1,3,3,4,3.5,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,10.06.2020 pomocnik (90'),Polska,30.05.2023
Franciszek Szyba,254897734,28.009,,1321,WC 36,,Final,,,,-1,1.5,-1,2.5,2.5,3.5,-1.0,-1.0,-1.0,2.5,2.5,3.0,12.08.2020 pomocnik (90'),Polska,30.05.2023
Kajetan Bernatek,251229511,28.022,,1310,WC 36,,Final,,,,1.5,-1,-1,-1,-1,5.5,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,29.07.2020 bramkarz (90'),Polska,30.05.2023
Karol Lesinski,254897742,28.088,,1321,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Konrad Godzinski,252768993,27.052,,1304,WC 36,,Final,,,,2,4.5,5,3.5,-1,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.10.2020 bramkarz (90'),Polska,30.05.2023
Marcin Filipski,252321667,28.001,Q,1259,WC 36,,Final,,,,1,-1,4,4.5,-1,-1,1.0,-1.0,3.5,-1.0,-1.0,-1.0,19.08.2020 bramkarz (90'),Polska,30.05.2023
Marcin Grajkowski,258716428,26.076,,1227,WC 36,,Final,,,,-1,-1,-1,-1,5.5,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,06.01.2021 bramkarz (0'),Polska,30.05.2023
Mateusz Kryski,254810304,28.027,,1276,WC 36,,Final,,,,-1,2.5,-1,-1,-1,6,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,22.07.2020 stoper (90'),Polska,30.05.2023
Nikodem Fryzlewicz,254897728,27.024,,1321,WC 36,,Final,,,,-1,1,1.5,-1,2.5,-1,-1.0,-1.0,1.5,-1.0,-1.0,-1.0,18.11.2020 bramkarz (0'),Polska,30.05.2023
Norbert Golabek,254897740,28.069,,1321,WC 36,,Final,,,,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Ryszard Lagosz,254897735,27.080,Q,1321,WC 36,,Final,,,,-1,4.5,-1,4,3.5,2,-1.0,-1.0,-1.0,4.0,3.5,-1.0,23.09.2020 skrzydlowy (90'),Polska,30.05.2023
Stanislaw Kanar,254897732,27.042,,1321,WC 36,,Final,,,,0.5,1.5,1.5,3,2.5,-1,-1.0,1.5,-1.0,-1.0,-1.0,-1.0,21.10.2020 stoper (90'),Polska,30.05.2023
Wilhelm Bialczak,254897739,27.009,U,1321,WC 36,,Final,,,,-1,-1,-1,2,2.5,3,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,18.11.2020 boczny_obronca (0'),Polska,30.05.2023
Wladyslaw Banachowicz,254897733,27.015,,1321,WC 36,,Final,,,,-1,-1,2.5,3,3,2,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,18.11.2020 stoper (0'),Polska,30.05.2023
Bogdan Majchrowski,326982566,17.015,H,30,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,3.5,-1,-1,-1,-1,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,30.05.2023 stoper (90'),Polska,30.05.2023
Florencjusz Ostapczuk,328422572,16.105,,30,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,2.5,-1,3.5,-1,5.5,-1.0,2.5,-1.0,3.5,-1.0,5.5,30.05.2023 napastnik (90'),Polska,30.05.2023
Stelios Antoszczyszyn,320717841,16.109,,37,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,3.5,-1,4.5,-1.0,-1.0,-1.0,3.5,-1.0,4.5,29.05.2023 pomocnik (90'),Polska,30.05.2023
Michal Mitek,328649127,17.005,,30,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,4,-1,-1,3.5,-1.0,-1.0,4.0,-1.0,-1.0,3.5,27.05.2023 napastnik (90'),Polska,30.05.2023
Adam Lubawa,325343146,17.002,,29,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,-1,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,28.05.2023 napastnik (90'),Polska,30.05.2023
Mariusz Fal,316592506,17.029,,36,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Grzegorz Ambrozik,328598163,16.052,,37,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,6.5,5.5,-1,-1.0,-1.0,-1.0,5.0,5.5,-1.0,29.05.2023 pomocnik (36'),Polska,30.05.2023
Maciej Kanar,328141992,15.057,P,37,WC 38,5,Continental Championship  Matchday 3,23/05/2025,91,4,1.5,2.5,3,-1,4,-1,1.5,2.5,3.0,-1.0,4.0,-1.0,25.05.2023 bramkarz (90'),Polska,30.05.2023
Pawel Respondek,329193102,15.053,,30,WC 38,6,Continental Championship  Matchday 4,26/05/2025,91,5,-1,2.5,3.5,3.5,-1,-1,-1.0,2.5,3.5,3.5,-1.0,-1.0,25.05.2023 boczny_obronca (90'),Polska,30.05.2023
Jozef Darmetko,328615452,15.055,H,37,WC 38,6,Continental Championship  Matchday 4,26/05/2025,91,5,-1,-1,4,3.5,-1,5,-1.0,-1.0,4.0,3.5,-1.0,5.0,26.05.2023 pomocnik (90'),Polska,30.05.2023
Witold Piaszczyk,326844919,17.020,T,37,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4.5,-1,-1,5,-1,-1.0,4.5,-1.0,-1.0,5.0,-1.0,25.05.2023 stoper (90'),Polska,30.05.2023
Flawiusz Bilik,328876267,16.021,,30,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Erwin Kaczorowski,326158117,17.021,T,39,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,28.05.2023 pomocnik (90'),Polska,30.05.2023
Ludwik Szumigaj,328770279,16.092,,37,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,2,-1,3,-1,-1,-1.0,2.0,-1.0,3.0,-1.0,-1.0,21.05.2023 stoper (90'),Polska,30.05.2023
Pawel Soczowka,324910383,16.069,,30,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,3.5,-1,-1.0,-1.0,-1.0,-1.0,3.5,-1.0,28.05.2023 skrzydlowy (90'),Polska,30.05.2023
Walenty Bialachowski,328615539,15.088,,37,WC 37,41,World Cup - Semifinals,21/04/2025,90,16,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,26.05.2023 pomocnik (90'),Polska,30.05.2023
Kacper Wilman,328290122,16.026,,35,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,4.5,2,-1,-1,-1,-1,4.5,2.0,-1.0,-1.0,-1.0,-1.0,30.05.2023 bramkarz (90'),Polska,30.05.2023
Bartlomiej Galeczka,327254446,16.068,,35,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Bartosz Budak,318139875,17.031,R,40,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,3.5,-1,3.5,-1,-1.0,-1.0,3.5,-1.0,3.5,-1.0,23.05.2023 boczny_obronca (90'),Polska,30.05.2023
Piotr Lisiecki,328422618,16.083,,36,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,3.5,-1,-1,5,5.5,-1.0,3.5,-1.0,-1.0,5.0,4.5,23.05.2023 skrzydlowy (90'),Polska,30.05.2023
Janusz Panczak,327411707,15.074,H,35,WC 38,1,Friendly,02/05/2025,91,1,0.5,-1,-1,-1,-1,-1,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,25.05.2023 bramkarz (90'),Polska,30.05.2023
Juliusz Domarecki,322649038,17.023,,30,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,3,4,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,25.05.2023 skrzydlowy (90'),Polska,30.05.2023
Artur Turko,327117954,16.008,,29,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,1.5,-1,-1,-1,-1,-1,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,29.05.2023 bramkarz (90'),Polska,30.05.2023
Zbigniew Rydwanski,328573744,15.066,U,28,WC 38,3,Continental Championship  Matchday 1,16/05/2025,91,3,-1,2,-1,3.5,-1,-1,-1.0,2.0,-1.0,3.5,-1.0,-1.0,24.05.2023 pomocnik (90'),Polska,30.05.2023
Wieslaw Falinski,325677048,17.023,,39,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,3,-1,3.5,-1.0,-1.0,-1.0,3.0,-1.0,3.5,26.05.2023 pomocnik (90'),Polska,30.05.2023
Lech Wysocki,327019716,16.044,H,34,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,26.05.2023 napastnik (90'),Polska,30.05.2023
Dominik Subocz,327975052,16.027,,30,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,30.05.2023 pomocnik (90'),Polska,30.05.2023
Jakub Kansy,327202340,17.006,,37,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,4.5,5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,30.05.2023 skrzydlowy (22') pomocnik (40'),Polska,30.05.2023
Heliodor Wojtal,326119419,16.022,H,37,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,2.5,-1,2.5,-1,5,-1.0,2.5,-1.0,2.5,-1.0,5.0,26.05.2023 pomocnik (90'),Polska,30.05.2023
Juliusz Ludwicki,324910645,17.020,,30,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,2.5,3.5,2.5,-1,5,-1.0,-1.0,3.5,2.5,-1.0,5.0,26.05.2023 napastnik (90'),Polska,30.05.2023
Andrzej Brogowski,328745632,16.074,P,37,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,4.5,-1,4.5,-1,-1.0,-1.0,4.5,-1.0,4.5,-1.0,27.05.2023 boczny_obronca (90'),Polska,30.05.2023
Mateusz Piaszczynski,325087297,15.103,,30,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,27.05.2023 napastnik (90'),Polska,30.05.2023
Juliusz Skrok,326564227,16.072,,37,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,5.5,6,-1,-1.0,-1.0,-1.0,4.0,5.0,-1.0,24.05.2023 pomocnik (90'),Polska,30.05.2023
Miroslaw Kurek,323199589,16.065,,28,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,24.05.2023 pomocnik (90'),Polska,30.05.2023
Boleslaw Wielopolski,326249225,15.100,H,38,WC 37,38,World Cup - Round V  Matchday 1,11/04/2025,90,14,-1,2.5,-1,2.5,-1,-1,-1.0,2.5,-1.0,2.5,-1.0,-1.0,23.05.2023 pomocnik (90'),Polska,30.05.2023
Oleksii Narkowicz,329105464,16.005,,33,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,-1,-1,3.5,-1,-1.0,-1.0,-1.0,-1.0,3.5,-1.0,23.05.2023 skrzydlowy (90'),Polska,30.05.2023
Patryk Krosny,327201562,16.025,,28,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,6.5,-1,-1,1,-1,-1,5.0,-1.0,-1.0,1.0,-1.0,-1.0,23.05.2023 bramkarz (46'),Polska,30.05.2023
Jozef Bubien,326248646,16.065,,37,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,1.5,-1,-1,3.5,4.5,-1.0,1.5,-1.0,-1.0,3.5,4.5,25.05.2023 stoper (90'),Polska,30.05.2023
Karol Cieluch,320133921,17.014,H,39,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,25.05.2023 napastnik (90'),Polska,30.05.2023
Orest Kostkiewicz,327932600,16.022,,27,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,25.05.2023 pomocnik (90'),Polska,30.05.2023
Edward Swiatkiewicz,325318562,16.025,H,37,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,4.5,-1,-1,3.5,-1.0,-1.0,4.5,-1.0,-1.0,3.5,30.05.2023 boczny_obronca (90'),Polska,30.05.2023
Igor Lakoma,329233080,16.026,,30,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,3.5,-1,-1,-1,-1,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,30.05.2023 bramkarz (90'),Polska,30.05.2023
Krzysztof Kobylanski,322450140,17.015,,28,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,3.5,3,4,-1.0,-1.0,-1.0,3.5,3.0,4.0,29.05.2023 skrzydlowy (90'),Polska,30.05.2023
Bartlomiej Rogozinski,328811081,17.002,,35,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,1.5,2.5,-1,-1,4,3.5,1.5,2.5,-1.0,-1.0,4.0,-1.0,25.05.2023 skrzydlowy (90'),Polska,30.05.2023
Wilhelm Oberski,322064985,16.051,H,28,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,3,-1,3,3,-1,-1.0,-1.0,-1.0,-1.0,2.5,-1.0,25.05.2023 skrzydlowy (15'),Polska,30.05.2023
Feliks Nazarko,327610820,17.035,,41,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,26.05.2023 skrzydlowy (90'),Polska,30.05.2023
Ireneusz Postoj,327355064,15.111,,34,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Kazimierz Brojanowski,326987945,16.071,,29,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,30.05.2023
Slawomir Brzdacel,327390819,16.030,Q,28,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,24.05.2023 stoper (90'),Polska,30.05.2023
Tadeusz Mihulka,327785797,15.097,T,37,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,24.05.2023 skrzydlowy (90'),Polska,30.05.2023
Sebastian Ojczyk,329336522,15.069,,30,WC 38,2,Friendly,09/05/2025,91,2,-1,-1,-1,-1,3.5,-1,-1.0,-1.0,-1.0,-1.0,3.5,-1.0,27.05.2023 skrzydlowy (90'),Polska,30.05.2023
Gustaw Pestka,325551567,16.104,,38,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,-1,-1,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,23.05.2023 napastnik (90'),Polska,30.05.2023
Sylwester Szczotka,326249306,16.020,,37,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,4.5,4.5,3,-1.0,-1.0,-1.0,4.5,4.5,3.0,24.05.2023 skrzydlowy (90'),Polska,30.05.2023
Jozef Minkowski,328745820,16.093,,36,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,25.05.2023 pomocnik (90'),Polska,30.05.2023
Fryderyk Sieczka,324043462,16.054,,37,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,3,-1,-1,4,-1,-1.0,3.0,-1.0,-1.0,4.0,-1.0,26.05.2023 skrzydlowy (90'),Polska,30.05.2023
Jaroslaw Peta,325859141,16.073,,37,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,4.5,5.5,-1.0,-1.0,-1.0,-1.0,4.5,5.5,09.05.2023 skrzydlowy (90'),Polska,30.05.2023
Tadeusz Strabel,323673668,16.111,,37,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,19.05.2023 stoper (90'),Polska,30.05.2023
Lubomysl Myler,326248262,16.102,,29,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,3.5,-1,6.5,-1.0,-1.0,-1.0,3.5,-1.0,5.5,27.05.2023 napastnik (90'),Polska,30.05.2023
Waldek Bielawski,327912744,16.036,,37,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,3.5,-1,5,-1,-1,-1.0,3.5,-1.0,5.0,-1.0,-1.0,27.05.2023 pomocnik (90'),Polska,30.05.2023
