"Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update"
"Dariusz Aftyka,328044316,16.032,H,87,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,2,2.5,2.5,3.5,3.5,-1.0,2.0,2.5,2.5,3.5,3.5,01.07.2023 napastnik (90'),Polska,04.07.2023"
"Dominik Kwapinski,328044315,16.048,,87,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,-1,-1,3,2,-1.0,-1.0,-1.0,-1.0,3.0,2.0,01.07.2023 napastnik (90'),Polska,04.07.2023"
"Gerwazy Lukaszewski,328044319,16.070,,87,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,0.5,-1,-1,2.5,-1,-1,0.5,-1.0,-1.0,2.5,-1.0,-1.0,24.06.2023 bramkarz (90'),Polska,04.07.2023"
"Henryk Kapuscinski,328044312,16.095,,87,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,2,2,2.5,-1.0,-1.0,-1.0,2.0,2.0,2.5,01.07.2023 pomocnik (90'),Polska,04.07.2023"
"Henryk Zietarski,328044311,16.033,Q,87,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,-1,3.5,3,3,-1.0,-1.0,-1.0,3.0,3.0,3.0,01.07.2023 pomocnik (60'),Polska,04.07.2023"
"Jerzy Tomiczek,328044320,16.098,,87,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,1,-1,-1,3.5,-1,-1,1.0,-1.0,-1.0,3.5,-1.0,-1.0,24.06.2023 pomocnik (90'),Polska,04.07.2023"
"Marian Piotrowiak,319907640,17.023,,79,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,2,3.5,-1,4,-1,-1,2.0,3.5,-1.0,4.0,-1.0,-1.0,01.07.2023 bramkarz (90'),Polska,04.07.2023"
"Aureliusz Putek,311567726,18.085,,310,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,1,2.5,2.5,4,4,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,04.07.2023 stoper (90'),Polska,04.07.2023"
"Bogumil Drapala,323055840,16.098,Q,135,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,5,8.5,-1.0,-1.0,-1.0,-1.0,5.0,8.5,04.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Fryderyk Zarski,326433027,16.079,,93,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,2.5,-1,-1,4,-1,-1.0,2.5,-1.0,-1.0,4.0,-1.0,04.07.2023 stoper (90'),Polska,04.07.2023"
"Karol Wasilewski,312652914,18.035,,296,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,1.5,3.5,-1,5,5,5,1.5,3.5,-1.0,-1.0,-1.0,-1.0,04.07.2023 bramkarz (90'),Polska,04.07.2023"
"Leonid Kupisz,326401142,16.032,,79,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,-1,2.5,-1,-1,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,04.07.2023 pomocnik (90'),Polska,04.07.2023"
"Lucjan Orlowicz,321432848,16.092,,107,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,06.06.2023 napastnik (90'),Polska,04.07.2023"
"Marian Podworski,321389617,17.043,,191,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,3.5,-1,4,5,-1,-1.0,3.5,-1.0,4.0,-1.0,-1.0,04.07.2023 pomocnik (90'),Polska,04.07.2023"
"Nikodem Rupinski,321879296,16.100,U,114,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,4,7,-1.0,-1.0,-1.0,-1.0,4.0,7.0,04.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Radomir Kurasz,323149810,17.015,,170,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,3.5,4.5,4.5,-1,-1.0,-1.0,3.5,4.5,-1.0,-1.0,06.06.2023 pomocnik (90'),Polska,04.07.2023"
"Wladyslaw Kusinski,315574801,17.095,,268,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,-1,2.5,4.5,-1,-1,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,20.06.2023 boczny_obronca (90'),Polska,04.07.2023"
"Wlodzimierz Springer,320201301,17.014,,142,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,1,1.5,-1,-1,4.5,6.5,1.0,-1.0,-1.0,-1.0,4.5,6.5,04.07.2023 napastnik (90'),Polska,04.07.2023"
"Abelard Grabianowski,477477273,17.100,U-1,-1,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,5.5,-1,-1,5,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,-----,Polska,04.07.2023"
"Apolinary Tomaszkiewicz,327072261,16.051,,96,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,-1,-1,6,4.5,-1,-1.0,-1.0,-1.0,6.0,4.5,-1.0,29.06.2023 pomocnik (90'),Polska,04.07.2023"
"Artur Karamon,477613577,17.018,T-1,-1,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,5.5,-1,5.5,-1.0,-1.0,-1.0,5.5,-1.0,5.5,-----,Polska,04.07.2023"
"Cezary Maruszczyk,323871245,17.078,,114,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,5.5,-1,6,6.5,-1,-1.0,5.5,-1.0,6.0,6.5,-1.0,29.06.2023 stoper (90'),Polska,04.07.2023"
"Dominik Zajas,328603761,17.054,,79,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,5,-1,4.5,-1.0,-1.0,-1.0,5.0,-1.0,4.5,29.06.2023 pomocnik (90'),Polska,04.07.2023"
"Krzysztof Dowgiert,325341487,17.015,T,134,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,3,-1,4,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,29.06.2023 napastnik (90'),Polska,04.07.2023"
"Marian Swica,325341493,16.057,,134,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,2.5,-1,4.5,3.5,-1,-1.0,-1.0,-1.0,4.5,3.5,-1.0,25.05.2023 stoper (34'),Polska,04.07.2023"
"Mateusz Ksel,325341491,17.066,,134,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,2,5.5,-1,-1,-1,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.06.2023 bramkarz (90'),Polska,04.07.2023"
"Rudolf Popanda,325341498,16.029,,134,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,27.04.2023 skrzydlowy (90'),Polska,04.07.2023"
"Tristan Kalis,326338627,17.026,U,107,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,29.06.2023 napastnik (90'),Polska,04.07.2023"
"Wiktor Gargas,325288635,17.101,,128,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,4.5,-1,3,-1,-1,-1.0,4.5,-1.0,3.0,-1.0,-1.0,28.06.2023 pomocnik (90'),Polska,04.07.2023"
"Wlodzimierz Godawa,325341492,16.096,,134,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,-1,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,13.04.2023 napastnik (90'),Polska,04.07.2023"
"Ambrozy Puzynski,301059037,20.084,U,511,WC 36,,Final,,,,-1,4,-1,-1,4,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,13.12.2022 stoper (90'),Polska,04.07.2023"
"Bartlomiej Skrzypski,318813465,18.060,T,205,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,27.06.2023 napastnik (90'),Polska,04.07.2023"
"Damian Ruszkowski,306980867,20.015,,389,WC 36,,Final,,,,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,21.02.2023 skrzydlowy (90'),Polska,04.07.2023"
"Franciszek Maciaszczyk,323684422,16.095,U,101,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,5,3.5,5,-1,-1.0,-1.0,5.0,3.5,5.0,-1.0,27.06.2023 boczny_obronca (90'),Polska,04.07.2023"
"Jakub Brancewicz,311055514,20.017,,375,WC 36,,Final,,,,-1,-1,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,21.02.2023 napastnik (90'),Polska,04.07.2023"
"Jan Goreczny,321750440,16.102,,190,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,3.5,-1,4.5,-1,5.5,-1.0,3.5,-1.0,-1.0,-1.0,5.5,27.06.2023 napastnik (90'),Polska,04.07.2023"
"Konrad Jeziorski,319908631,17.063,Q,132,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,4.5,-1,6,-1.0,-1.0,-1.0,4.5,-1.0,6.0,27.06.2023 pomocnik (90'),Polska,04.07.2023"
"Lukasz Gwadera,311677258,18.072,,344,WC 36,28,World Cup - Round II  Matchday 3,12/07/2024,88,7,2,3.5,-1,3.5,-1,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.06.2023 bramkarz (90'),Polska,04.07.2023"
"Rafal Gadowski,298943031,20.107,,559,WC 36,,Final,,,,-1,-1,-1,5,-1,3,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,22.11.2022 napastnik (82'),Polska,04.07.2023"
"Rafal Lamp,328064330,15.109,,84,WC 38,1,Friendly,02/05/2025,91,1,-1,-1,3.5,4,4.5,-1,-1.0,-1.0,3.5,4.0,4.5,-1.0,27.06.2023 boczny_obronca (90'),Polska,04.07.2023"
"Remigiusz Bartoszko,322463134,16.074,H,175,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,6,6,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,27.06.2023 skrzydlowy (32'),Polska,04.07.2023"
"Sobieslaw Zwirski,315422517,18.102,,230,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,2,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,27.06.2023 stoper (90'),Polska,04.07.2023"
"Sylwester Kurzyca,311741457,18.073,,282,WC 36,28,World Cup - Round II  Matchday 3,12/07/2024,88,7,-1,5,-1,4,-1,-1,-1.0,5.0,-1.0,4.0,-1.0,-1.0,27.06.2023 stoper (90'),Polska,04.07.2023"
"W. Ploch,476281939,17.103,U,-2,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,-----,Polska,04.05.2023"
"Alan Zienkiewicz,327835818,16.052,,86,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,-1,4.5,5.5,6,5,-1.0,-1.0,4.5,5.5,6.0,5.0,04.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Aleksander Gidzion,316620019,17.102,,128,WC 37,2,Friendly,27/09/2024,89,2,-1,4.5,-1,-1,6,4.5,-1.0,4.5,-1.0,-1.0,4.5,4.5,17.06.2023 napastnik (85'),Polska,04.07.2023"
"Boguslaw Perka,326158593,16.096,,105,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,3,2.5,6,-1,4.5,-1.0,3.0,2.5,6.0,-1.0,4.5,04.07.2023 pomocnik (90'),Polska,04.07.2023"
"Brunon Wielgosinski,327956369,16.085,,79,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,4,-1,-1,5,5.5,-1.0,4.0,-1.0,-1.0,5.0,5.5,04.07.2023 napastnik (90'),Polska,04.07.2023"
"Daniel Narajowski,477478908,17.030,T,-1,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,4,5,3.5,5,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,-----,Polska,04.07.2023"
"Gerwazy Karbowniczek,325995785,16.060,,100,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,2,2.5,-1,-1,4.5,-1.0,2.0,2.5,-1.0,-1.0,4.5,17.06.2023 napastnik (5'),Polska,04.07.2023"
"Jacek Reinke,314620701,17.098,,212,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,5,2,-1,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,04.07.2023 bramkarz (90'),Polska,04.07.2023"
"Jan Wisla,326177643,16.089,T,114,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,5.5,5,-1,5,3,-1.0,5.5,5.0,-1.0,5.0,3.0,04.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"Konrad Wojciech,324085938,17.010,T,149,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,2.5,-1,3.5,-1,4.5,-1.0,2.5,-1.0,3.5,-1.0,-1.0,17.06.2023 stoper (90'),Polska,04.07.2023"
"L. Chatys,476381546,17.065,,-2,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,3.5,4.5,4,5.5,4.5,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,-----,Polska,04.05.2023"
"Sergiusz Stobba,324499112,16.096,Q,121,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,3,3,4.5,4,5,-1.0,3.0,3.0,4.5,4.0,-1.0,04.07.2023 stoper (90'),Polska,04.07.2023"
"Witold Liro,320607770,17.009,,184,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,2,-1,4,4,5,4,-1.0,-1.0,-1.0,-1.0,5.0,4.0,27.04.2023 napastnik (90'),Polska,04.07.2023"
"Baltazar Kownacki,300080457,21.010,,541,WC 36,,Final,,,,1,-1,3.5,-1,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.11.2022 bramkarz (90'),Polska,04.07.2023"
"Damian Stolowski,300523080,20.030,,555,WC 36,,Final,,,,-1,-1,-1,3,3,4.5,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,15.12.2022 pomocnik (90'),Polska,04.07.2023"
"Daniel Bus,303861442,20.023,,485,WC 36,,Final,,,,-1,-1,-1,6,6,5.5,-1.0,-1.0,-1.0,6.0,6.0,-1.0,15.12.2022 pomocnik (90'),Polska,04.07.2023"
"Edmund Lisiak,295884930,21.055,Q,547,WC 36,,Final,,,,2,-1,-1,-1,-1,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.09.2022 bramkarz (90'),Polska,04.07.2023"
"Gerwazy Pangowski,303321170,21.039,,499,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,04.07.2023"
"Jakub Dyrbus,308613692,19.017,,415,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,-1,-1,-1,6,3.5,-1.0,-1.0,-1.0,-1.0,6.0,3.5,27.04.2023 bramkarz (0'),Polska,04.07.2023"
"Jan Konradi,300523071,20.007,Q,555,WC 36,,Final,,,,-1,3.5,3.5,4,3.5,-1,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,15.12.2022 stoper (90'),Polska,04.07.2023"
"Kryspin Dusinski,300523068,20.064,,555,WC 36,,Final,,,,-1,2,2.5,-1,-1,-1,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,15.12.2022 boczny_obronca (90'),Polska,04.07.2023"
"Leszek Chmielarczyk,300523069,20.085,,555,WC 36,,Final,,,,-1,2,2,-1,-1,-1,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,15.12.2022 stoper (90'),Polska,04.07.2023"
"Lukasz Gizicki,300523081,21.021,,555,WC 36,,Final,,,,-1,-1,-1,-1,-1,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,2.5,27.10.2022 napastnik (90'),Polska,04.07.2023"
"Maciej Zbytniewski,300523074,20.091,,555,WC 36,,Final,,,,-1,-1,4,2.5,4,4,-1.0,-1.0,4.0,-1.0,4.0,-1.0,08.12.2022 boczny_obronca (90'),Polska,04.07.2023"
"Marceli Welenc,300523067,20.031,U,555,WC 36,,Final,,,,1,2.5,3,-1,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.12.2022 bramkarz (90'),Polska,04.07.2023"
"Marek Wojt,300523079,21.037,P,555,WC 36,,Final,,,,-1,-1,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,13.10.2022 napastnik (90'),Polska,04.07.2023"
"Pawel Repczynski,300523077,20.055,H,555,WC 36,,Final,,,,-1,-1,-1,4,4.5,3.5,-1.0,-1.0,-1.0,4.0,4.5,-1.0,15.12.2022 skrzydlowy (90'),Polska,04.07.2023"
"Robert Marszolik,300523072,21.029,,555,WC 36,,Final,,,,-1,-1,-1,3.5,4.5,-1,-1.0,-1.0,-1.0,3.5,4.5,-1.0,20.10.2022 skrzydlowy (90'),Polska,04.07.2023"
"Roman Pieper,300523075,20.036,Q,555,WC 36,,Final,,,,-1,-1,3.5,2,3.5,4.5,-1.0,-1.0,3.5,-1.0,3.5,-1.0,15.12.2022 boczny_obronca (90'),Polska,04.07.2023"
"Roman Wilczak,300523078,21.013,,555,WC 36,,Final,,,,-1,-1,-1,-1,2.5,4,-1.0,-1.0,-1.0,-1.0,2.5,4.0,03.11.2022 skrzydlowy (90'),Polska,04.07.2023"
"Andrzej Moskaluk,323395585,17.049,T,168,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,1,-1,2.5,-1,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.06.2023 bramkarz (90'),Polska,04.07.2023"
"Artur Strek,323395587,17.106,P,168,WC 37,2,Friendly,27/09/2024,89,2,-1,4.5,-1,-1,-1,1.5,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,29.06.2023 stoper (90'),Polska,04.07.2023"
"Bogdan Noetzel,322007204,17.031,H,149,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,2.5,2.5,2,2.5,4.5,-1.0,2.5,-1.0,2.0,-1.0,-1.0,29.06.2023 stoper (90'),Polska,04.07.2023"
"Edgar Nalborczyk,323149711,17.011,Q,155,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,4,5,3.5,4,3,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,29.06.2023 boczny_obronca (90'),Polska,04.07.2023"
"Ignacy Sereda,323395588,16.084,,168,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,1.5,3.5,2,-1,2.5,-1.0,1.5,-1.0,2.0,-1.0,-1.0,25.05.2023 boczny_obronca (21'),Polska,04.07.2023"
"Maksymilian Grzebien,324948913,16.032,,133,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,5.5,-1,6,-1,-1,-1.0,5.5,-1.0,6.0,-1.0,-1.0,29.06.2023 pomocnik (90'),Polska,04.07.2023"
"Marek Rygielski,323395594,16.088,,168,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,3,-1,3.5,-1.0,-1.0,-1.0,3.0,-1.0,3.5,10.02.2023 napastnik (90'),Polska,04.07.2023"
"Mieczyslaw Czekaj,321750910,17.058,,163,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,6.5,-1,-1,-1,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,29.06.2023 boczny_obronca (90'),Polska,04.07.2023"
"Orest Gierdalski,320082823,17.044,,141,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,5.5,4.5,-1,-1,-1,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,29.06.2023 stoper (90'),Polska,04.07.2023"
"Rafal Bzdyl,323395593,16.091,,168,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,2.5,2,2,3,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,29.06.2023 pomocnik (90'),Polska,04.07.2023"
"Romuald Wielechowski,323395582,16.105,,168,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,1,3.5,-1,2,-1,2,1.0,2.5,-1.0,2.0,-1.0,2.0,11.05.2023 stoper (90'),Polska,04.07.2023"
"Wlodzimierz Matejko,323395580,16.081,P,168,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,2,-1,3,-1,3,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,29.06.2023 pomocnik (90'),Polska,04.07.2023"
"Aleksander Swacha,323556715,17.027,H,149,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,4.5,-1,5,-1,4.5,-1.0,4.5,-1.0,5.0,-1.0,4.5,02.07.2023 stoper (90'),Polska,04.07.2023"
"Filip Antochow,315950579,18.025,Q,296,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,1.5,-1,-1,3.5,-1,5,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,02.07.2023 bramkarz (90'),Polska,04.07.2023"
"Filomen Bryza,322896786,17.052,,170,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,5.5,5.5,5,-1,5,-1.0,5.5,-1.0,-1.0,-1.0,5.0,02.07.2023 stoper (90'),Polska,04.07.2023"
"Henok Dunau,324640716,16.036,,100,WC 37,35,World Cup - Round IV  Matchday 1,28/03/2025,90,12,-1,-1,-1,5.5,5.5,6.5,-1.0,-1.0,-1.0,5.5,5.5,6.5,02.07.2023 pomocnik (90'),Polska,04.07.2023"
"Jerzy Lysiak,477510720,17.070,,-1,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,-1,4,8,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-----,Polska,04.07.2023"
"Krzysztof Noworol,314552105,18.038,T,288,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,-1,2.5,-1,3,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,22.05.2023 stoper (90'),Polska,04.07.2023"
"Leopold Packo,317198379,17.099,,191,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,5.5,4.5,4.5,-1.0,-1.0,-1.0,-1.0,4.5,4.5,02.07.2023 napastnik (90'),Polska,04.07.2023"
"Lucjan Bebacz,320437928,17.011,,135,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,4,-1,4.5,-1,5,-1.0,-1.0,-1.0,4.5,-1.0,5.0,02.07.2023 napastnik (90'),Polska,04.07.2023"
"Rafal Peruga,323782406,17.083,,142,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,4.5,4.5,-1,4.5,4.5,-1.0,4.5,-1.0,-1.0,4.5,-1.0,02.07.2023 stoper (90'),Polska,04.07.2023"
"Tomasz Cwielag,317862397,18.026,,156,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,-1,-1,5.5,4,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,25.06.2023 pomocnik (90'),Polska,04.07.2023"
"Eustachy Kopec,325702013,16.043,,85,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,4.5,-1,3.5,3.5,4,-1.0,4.5,-1.0,3.5,3.5,4.0,01.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Franciszek Stachniuk,316837495,17.098,U,240,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,3,3,6,5,6.5,-1.0,3.0,3.0,6.0,5.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"G. Kus,476630642,19.071,P,-2,WC 36,9,Continental Championship  Matchday 7,22/03/2024,87,7,-1,5,5.5,4.5,5,3.5,-1.0,5.0,5.5,-1.0,-1.0,-1.0,-----,Polska,01.06.2023"
"Jozef Latawiec,311842665,18.105,,366,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,2,3.5,4,4,4,6.5,2.0,3.5,4.0,-1.0,4.0,-1.0,01.07.2023 bramkarz (90'),Polska,04.07.2023"
"Kamil Gieras,320541254,18.060,T,198,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,-1,4.5,4.5,5.5,3.5,-1.0,-1.0,4.5,4.5,5.5,3.5,01.07.2023 boczny_obronca (90'),Polska,04.07.2023"
"Krystian Misiek,324775348,17.025,,79,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,2,-1,-1,5.5,5,4,2.0,-1.0,-1.0,5.5,5.0,4.0,01.07.2023 pomocnik (90'),Polska,04.07.2023"
"Przemyslaw Porucznik,321725234,17.104,,190,WC 37,2,Friendly,27/09/2024,89,2,1,-1,-1,2.5,4,4.5,-1.0,-1.0,-1.0,2.5,4.0,4.5,01.07.2023 skrzydlowy (90'),Polska,04.07.2023"
"Roman Lejkowski,317588806,17.056,U,265,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,3,4,4,4.5,5,-1.0,3.0,4.0,4.0,4.5,5.0,01.07.2023 stoper (90'),Polska,04.07.2023"
"R. Chalupczak,476788797,19.060,,-2,WC 36,10,Continental Championship  Matchday 8,29/03/2024,87,8,-1,4.5,4.5,7.5,5.5,7.5,-1.0,4.5,4.5,6.0,-1.0,-1.0,-----,Polska,20.06.2023"
"S. Gajos,476901677,19.048,,-2,WC 36,12,Continental Championship  Matchday 10,12/04/2024,87,10,2,3.5,3.5,5.5,5,7,2.0,3.5,-1.0,-1.0,-1.0,-1.0,-----,Polska,20.06.2023"
"Zygfryd Ubik,317248795,18.016,U,233,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,4,4,4,4.5,6,-1.0,4.0,4.0,4.0,4.5,6.0,01.07.2023 stoper (90'),Polska,04.07.2023"
"Arkadiusz Nyka,477653685,17.111,,-1,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,6,4.5,5,-1.0,-1.0,-1.0,6.0,4.5,5.0,-----,Polska,04.07.2023"
"Boleslaw Strzelecki,319094165,17.036,,240,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,5,-1,5.5,5.5,5.5,-1.0,5.0,-1.0,5.5,5.5,-1.0,28.06.2023 stoper (90'),Polska,04.07.2023"
"Czarek Rakowiecki,327662621,17.027,,93,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,28.06.2023 napastnik (90'),Polska,04.07.2023"
"Czeslaw Witas,324092388,18.023,,149,WC 36,38,World Cup - Round V  Matchday 1,30/08/2024,88,14,-1,-1,-1,3.5,-1,6,-1.0,-1.0,-1.0,3.5,-1.0,6.0,28.06.2023 pomocnik (90'),Polska,04.07.2023"
"Dionizjusz Pukas,320450766,17.004,,212,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,4.5,5.5,4,3.5,-1.0,-1.0,4.5,5.5,4.0,-1.0,28.06.2023 boczny_obronca (90'),Polska,04.07.2023"
