Ariel Poneta,318002923,17.033,,176,WC 37,1,Friendly,20/09/2024,89,1,5.5,2.5,-1,2,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,12.04.2023 bramkarz (90'),Polska,17.04.2023
Kazimierz Szczesnowicz,318630157,17.037,U,155,WC 37,1,Friendly,20/09/2024,89,1,-1,4,4.5,-1,5,5,-1.0,4.0,-1.0,-1.0,-1.0,5.0,12.04.2023 stoper (90'),Polska,17.04.2023
Mieczyslaw Bagienski,314778991,17.022,,169,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,2,5,-1,3.5,-1,5.5,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,12.04.2023 pomocnik (90'),Polska,17.04.2023
Dominik Kudlak,323032602,15.105,,71,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,-1,5,5,-1,4.5,-1.0,-1.0,4.5,4.5,-1.0,-1.0,12.04.2023 pomocnik (90'),Polska,17.04.2023
Mateusz Kulewicz,322132632,16.042,,64,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,5.5,4,-1,6,-1.0,-1.0,5.0,-1.0,-1.0,6.0,12.04.2023 napastnik (90'),Polska,17.04.2023
Patryk Rejchert,323963523,16.066,U,43,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,4,-1,4.5,-1.0,-1.0,-1.0,4.0,-1.0,4.5,12.04.2023 napastnik (90'),Polska,17.04.2023
Roman Lopuszanski,325157515,16.024,,50,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,4.5,4,4.5,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,12.04.2023 skrzydlowy (90'),Polska,17.04.2023
Boleslaw Sugalski,319190190,17.071,,134,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,-1,4.5,5,5,5.5,-1,-1.0,4.5,5.0,-1.0,-1.0,-1.0,12.04.2023 boczny_obronca (90'),Polska,17.04.2023
Daniel Zajko,317731711,17.014,T,169,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,4,4.5,3.5,4.5,-1,-1.0,-1.0,4.5,3.5,-1.0,-1.0,04.03.2023 pomocnik (90'),Polska,17.04.2023
Fabian Telesinski,321121417,16.075,T,99,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,4.5,4.5,3.5,-1,-1.0,-1.0,4.5,4.0,-1.0,-1.0,12.04.2023 pomocnik (90'),Polska,17.04.2023
Grzegorz Duchna,318139623,16.098,,113,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,4,3.5,4,4.5,-1.0,-1.0,-1.0,-1.0,4.0,4.5,12.04.2023 napastnik (90'),Polska,17.04.2023
Hubert Gargula,323526182,16.027,U,64,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,3,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,12.04.2023 pomocnik (90'),Polska,17.04.2023
Jaroslaw Niezgoda,321857934,16.048,,57,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,4.5,2,1.5,-1,-1,-1,4.5,-1.0,1.5,-1.0,-1.0,-1.0,12.04.2023 bramkarz (90'),Polska,17.04.2023
Jerzy Czyzewski,318140391,16.096,,85,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,2,4.5,5,-1,-1,4,-1.0,4.5,-1.0,-1.0,-1.0,4.0,12.04.2023 napastnik (90'),Polska,17.04.2023
Jozef Dudaczyk,319503687,16.089,U,127,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,5,2.5,2.5,-1,-1,-1,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,03.04.2023 boczny_obronca (90'),Polska,17.04.2023
Konrad Gogolinski,318813187,16.082,P,162,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,3,5,4.5,-1,-1.0,-1.0,-1.0,5.0,4.5,-1.0,12.04.2023 skrzydlowy (90'),Polska,17.04.2023
Krystian Skoczylas,327185226,15.097,Q,8,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,12.04.2023 pomocnik (90'),Polska,17.04.2023
Marcel Jankiewicz,318907478,16.087,,120,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,2.5,-1,3.5,3.5,5,-1.0,2.5,-1.0,-1.0,-1.0,5.0,12.04.2023 napastnik (90'),Polska,17.04.2023
Marceli Gawluk,323911844,16.038,,22,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,5,-1,2,-1,-1,-1,5.0,-1.0,2.0,-1.0,-1.0,-1.0,12.04.2023 boczny_obronca (90'),Polska,17.04.2023
Pawel Marcinek,320432832,16.063,,78,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,-1,4,3.5,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,04.04.2023 pomocnik (90'),Polska,17.04.2023
Wlodzimierz Chodnicki,322457705,16.084,,71,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,2,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,12.04.2023 skrzydlowy (90'),Polska,17.04.2023
Wlodzimierz Jarmijak,318397465,16.102,,141,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,3.5,-1,4,-1,-1.0,-1.0,3.5,-1.0,4.0,-1.0,04.03.2023 skrzydlowy (90'),Polska,17.04.2023
Andrzej Panter,321669752,16.096,U,99,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,5.5,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,07.04.2023 napastnik (53'),Polska,17.04.2023
Ariel Szwagierek,318222728,16.080,,78,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,4,4.5,4,-1.0,-1.0,-1.0,4.0,4.5,4.0,14.04.2023 napastnik (90'),Polska,17.04.2023
Gniewosz Trzepacz,316183920,17.013,,190,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,1.5,3,4,2.5,4.5,3.5,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,14.04.2023 stoper (90'),Polska,17.04.2023
Gustaw Stawiarski,319643309,17.022,S,141,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,2,4.5,5,3,-1,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.04.2023 bramkarz (90'),Polska,17.04.2023
Henryk Cyrankowski,314420411,17.084,,225,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,1,-1,2.5,4,-1,5,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,14.04.2023 boczny_obronca (90'),Polska,17.04.2023
Karol Komasa,324543804,15.096,,50,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,-1,4.5,-1,5,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,14.04.2023 pomocnik (90'),Polska,17.04.2023
Marcin Mynarek,324948881,16.019,,29,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,3,-1,3,-1.0,-1.0,-1.0,3.0,-1.0,3.0,14.04.2023 napastnik (90'),Polska,17.04.2023
Michal Niedojadlo,307970464,19.000,,344,WC 36,8,Continental Championship  Matchday 6,15/03/2024,87,6,2,3,3,2,-1,2.5,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,14.04.2023 stoper (90'),Polska,17.04.2023
Radoslaw Duszynski,321390431,16.043,,85,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,4.5,4,5,-1.0,-1.0,-1.0,4.5,4.0,-1.0,14.04.2023 pomocnik (90'),Polska,17.04.2023
Robert Klama,324564374,16.043,,57,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,4,4.5,5,-1.0,-1.0,-1.0,4.0,4.5,-1.0,14.04.2023 pomocnik (90'),Polska,17.04.2023
Wladyslaw Zurkiewicz,320629648,16.070,,113,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,6,-1,7.5,-1.0,-1.0,-1.0,6.0,-1.0,7.5,14.04.2023 napastnik (90'),Polska,17.04.2023
Wojciech Kunach,305650122,18.069,,337,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,1.5,-1,3.5,4.5,4.5,3.5,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,14.04.2023 boczny_obronca (90'),Polska,17.04.2023
Albert Roznicki,315241234,17.064,,222,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,14.04.2023 pomocnik (90'),Polska,17.04.2023
Antoni Hanke,315980813,17.030,H,148,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,4.5,-1,-1,5.5,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,14.04.2023 boczny_obronca (90'),Polska,17.04.2023
Bogdan Krzeczkowski,321369990,16.031,,99,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,-1,8,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,14.04.2023 napastnik (90'),Polska,17.04.2023
Jan Miedzinski,325754506,17.018,,48,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,17.04.2023
Krzysztof Kuzdak,314832832,17.105,,196,WC 36,28,World Cup - Round II  Matchday 3,12/07/2024,88,7,-1,-1,4,5,7,6,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,14.04.2023 skrzydlowy (90'),Polska,17.04.2023
Lech Licau,322068439,16.037,,77,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,4,4.5,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,14.04.2023 skrzydlowy (90'),Polska,17.04.2023
Maciej Homa,323123640,16.006,P,84,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,3.5,5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,14.04.2023 napastnik (90'),Polska,17.04.2023
Marcin Fietko,311030908,18.015,,302,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,4.5,2.5,-1,-1,1.5,0.5,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,14.04.2023 bramkarz (90'),Polska,17.04.2023
Przemyslaw Pietrasiak,319504402,16.057,,141,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,4.5,-1,-1,-1,5.5,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,14.04.2023 stoper (90'),Polska,17.04.2023
Przemyslaw Saczek,309550310,18.014,P,288,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,5,5,5,-1,3.5,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,14.04.2023 pomocnik (90'),Polska,17.04.2023
Robert Maczka,317466643,17.044,U,162,WC 37,,Final,,,,-1,-1,4.5,3.5,5,4.5,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,14.04.2023 boczny_obronca (90'),Polska,17.04.2023
Stanislaw Mamzer,324139353,16.025,P,70,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,14.04.2023 napastnik (90'),Polska,17.04.2023
Wlodzimierz Orlik,311461068,18.087,H,281,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,-1,-1,3.5,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,07.04.2023 boczny_obronca (57'),Polska,17.04.2023
Anastazy Paszkiewicz,320669381,17.046,,113,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,5.5,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,17.04.2023 bramkarz (90'),Polska,17.04.2023
Bruno Krauze,324910601,17.013,,36,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,17.04.2023
Czcibor Sidorczuk,321245428,16.067,P,71,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,2.5,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,10.04.2023 pomocnik (90'),Polska,17.04.2023
Emilian Kotkiewicz,321216554,16.101,Q,64,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,3,-1,3,-1,-1,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,17.04.2023 stoper (90'),Polska,17.04.2023
Fryderyk Ciertulak,326686774,15.044,,15,WC 38,,Final,,,,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,17.04.2023 boczny_obronca (90'),Polska,17.04.2023
Jens Marsch,322197924,16.051,,106,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,3.5,4,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,13.03.2023 pomocnik (90'),Polska,17.04.2023
Krzysztof Albrycht,317228218,16.092,,43,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,2.5,-1,-1,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,10.04.2023 stoper (90'),Polska,17.04.2023
Maciej Naporowski,320855965,16.074,,92,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,4,4,4.5,-1,-1.0,-1.0,4.0,-1.0,4.5,-1.0,17.04.2023 skrzydlowy (90'),Polska,17.04.2023
Marian Schiller,325000900,15.087,U,50,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,2.5,-1,-1,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,17.04.2023 stoper (90'),Polska,17.04.2023
Michal Weglowski,325701980,16.008,,8,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,2.5,-1,-1,-1,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,17.04.2023 boczny_obronca (90'),Polska,17.04.2023
Onufry Pietras,318354802,17.038,,141,WC 37,,Final,,,,-1,-1,4.5,5.5,5.5,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Pawel Wycech,317182398,16.100,H,162,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,4.5,4,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,13.03.2023 pomocnik (90'),Polska,17.04.2023
Radoslaw Orski,321390627,16.077,,120,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,3,3.5,4.5,4.5,-1,-1.0,-1.0,-1.0,4.5,4.5,-1.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Stanislaw Zubert,322605148,16.085,,99,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,4.5,5.5,-1,6,-1,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,17.04.2023 skrzydlowy (90'),Polska,17.04.2023
Waldemar Fiszer,326751397,15.103,,29,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Adam Wojtylak,316837702,16.098,,176,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,5,5,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,15.04.2023 stoper (90'),Polska,17.04.2023
Adrian Redmerski,324682588,15.092,Q,50,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,15.04.2023 skrzydlowy (90'),Polska,17.04.2023
Aleksander Kopycinski,322463278,16.057,,85,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,3.5,4.5,-1,-1.0,-1.0,-1.0,3.5,4.5,-1.0,15.04.2023 pomocnik (90'),Polska,17.04.2023
Antoni Kledzik,323963490,15.085,,78,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,-1,-1,-1,3.5,4.5,-1.0,-1.0,-1.0,-1.0,3.5,4.5,15.04.2023 napastnik (90'),Polska,17.04.2023
Bogdan Szczyrbowski,323421068,16.000,,8,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,17.04.2023
Dorian Domeracki,321093530,16.105,H,64,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,2,-1,-1,-1,-1,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.04.2023 bramkarz (90'),Polska,17.04.2023
Eustachiusz Kaczan,320411808,16.039,,15,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,15.04.2023 napastnik (90'),Polska,17.04.2023
Florenty Kondraciuk,314420039,18.001,,159,WC 36,26,World Cup - Round II  Matchday 1,05/07/2024,88,6,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,31.12.2022 pomocnik (90'),Polska,17.04.2023
Gustaw Szupryczynski,318819421,16.086,,92,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,2.5,-1,-1,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,15.04.2023 stoper (90'),Polska,17.04.2023
I. Chrulski,475887251,19.028,,-1,WC 36,2,Friendly,16/02/2024,87,2,5.5,2,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,-----,Polska,17.04.2023
Igor Wrona,317594425,16.093,,99,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,1.5,-1,-1,-1,-1,-1,1.5,-1.0,-1.0,-1.0,-1.0,-1.0,01.04.2023 bramkarz (90'),Polska,17.04.2023
Krzysztof Goracy,320971880,16.067,H,71,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,15.04.2023 pomocnik (90'),Polska,17.04.2023
Lucjan Jamka,317189551,18.000,,127,WC 36,26,World Cup - Round II  Matchday 1,05/07/2024,88,6,-1,-1,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,01.04.2023 napastnik (90'),Polska,17.04.2023
Ludomil Biedka,310933816,17.085,,203,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,3.5,-1,3,-1,-1,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,15.04.2023 stoper (90'),Polska,17.04.2023
Slawomir Felczak,321879387,16.074,,106,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,15.04.2023 pomocnik (90'),Polska,17.04.2023
Stanislaw Figura,320856129,16.039,,110,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,4.5,4,-1,-1.0,-1.0,-1.0,4.5,4.0,-1.0,15.04.2023 skrzydlowy (90'),Polska,17.04.2023
Wiktor Rostkowski,314598257,17.101,,190,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,-1,-1,4.5,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,04.02.2023 skrzydlowy (90'),Polska,17.04.2023
Wlodzimierz Kiedrzyn,325318742,16.060,,22,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,-1,4,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,11.04.2023 skrzydlowy (90'),Polska,17.04.2023
Cezary Szyper,320105994,16.071,,141,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,3.5,-1,4.5,4.5,-1.0,-1.0,3.5,-1.0,4.0,4.5,02.02.2023 napastnik (90'),Polska,17.04.2023
Edward Adamiak,319855888,16.110,,106,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,2.5,3.5,5,5.5,4,-1.0,-1.0,-1.0,5.0,5.5,-1.0,17.04.2023 pomocnik (90'),Polska,17.04.2023
Edward Mehlich,318721336,16.111,,148,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,5.5,-1,7,5,4.5,-1.0,-1.0,-1.0,7.0,-1.0,4.5,10.04.2023 napastnik (90'),Polska,17.04.2023
Eugeniusz Ciolka,317691409,16.077,P,176,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,5,5,4.5,4,-1,-1.0,-1.0,5.0,-1.0,4.0,-1.0,17.04.2023 boczny_obronca (90'),Polska,17.04.2023
Filomen Libner,323445859,16.020,,71,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,2.5,3,-1,3.5,-1.0,-1.0,2.5,-1.0,-1.0,3.5,17.04.2023 napastnik (90'),Polska,17.04.2023
Jaroslaw Ryczek,308343513,18.070,,295,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,-1,-1,2.5,5,4,-1,-1.0,-1.0,-1.0,5.0,4.0,-1.0,17.04.2023 skrzydlowy (90'),Polska,17.04.2023
Karol Poterek,320820302,16.034,,98,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,4,4.5,5,6,5.5,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,17.04.2023 skrzydlowy (90'),Polska,17.04.2023
Konrad Wieczorek,321257357,16.046,,78,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,2.5,3.5,4,3.5,-1.0,-1.0,2.5,3.5,4.0,3.5,04.04.2023 napastnik (90'),Polska,17.04.2023
Krzysztof Koseda,326249210,15.075,Q,36,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,2.5,1.5,3,5.5,-1.0,-1.0,2.5,1.5,3.0,-1.0,04.04.2023 skrzydlowy (90'),Polska,17.04.2023
Krzysztof Talar,320947298,16.079,,127,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,3,3.5,4.5,5,5.5,-1.0,-1.0,-1.0,-1.0,5.0,5.5,04.04.2023 napastnik (90'),Polska,17.04.2023
Mieczyslaw Slezak,306597056,18.096,,309,WC 36,10,Continental Championship  Matchday 8,29/03/2024,87,8,6,2,2.5,-1,-1,0.5,6.0,-1.0,-1.0,-1.0,-1.0,0.5,17.04.2023 bramkarz (90'),Polska,17.04.2023
Radoslaw Ciazynski,314396982,17.034,P,211,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,3.5,3.5,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,17.04.2023 napastnik (90'),Polska,17.04.2023
Roman Anders,324873127,15.097,,50,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,3.5,3,-1,-1,-1.0,-1.0,3.5,3.0,-1.0,-1.0,25.03.2023 pomocnik (90'),Polska,17.04.2023
Slawomir Feliksiak,325027443,15.067,,8,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,17.04.2023 pomocnik (18'),Polska,17.04.2023
Sylwester Cieciura,326433020,15.079,,15,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,4.5,-1,1.5,-1,-1,-1,4.5,-1.0,1.5,-1.0,-1.0,-1.0,10.04.2023 bramkarz (90'),Polska,17.04.2023
Szymon Doppke,313552276,17.052,H,253,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,2,5,4.5,-1,3.5,-1,-1.0,-1.0,4.0,-1.0,3.5,-1.0,17.04.2023 boczny_obronca (90'),Polska,17.04.2023
Tomasz Wasyl,316001835,17.004,,197,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,5.5,4.5,5,5,4.5,-1.0,-1.0,4.5,-1.0,-1.0,4.5,17.04.2023 napastnik (90'),Polska,17.04.2023
Wlodzimierz Zimniak,284910388,22.027,,607,WC 36,,Final,,,,1.5,-1,-1,-1,6,6,1.5,-1.0,-1.0,-1.0,-1.0,6.0,16.04.2022 bramkarz (90'),Polska,17.04.2023
Adrian Liwak,298269621,19.081,,341,WC 36,,Final,,,,2.5,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,24.12.2022 stoper (90'),Polska,17.04.2023
Beniamin Stawik,287770145,21.045,,560,WC 36,,Final,,,,2,-1,-1,-1,4,6.5,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.07.2022 bramkarz (90'),Polska,17.04.2023
Borys Poliszuk,295945466,20.070,,523,WC 36,,Final,,,,1.5,3,2.5,-1,3.5,6,1.5,-1.0,-1.0,-1.0,-1.0,6.0,15.10.2022 napastnik (90'),Polska,17.04.2023
Filip Korzen,316002150,17.032,,201,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,2.5,-1,-1,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,01.04.2023 pomocnik (90'),Polska,17.04.2023
Gerwazy Soszynski,310623195,17.094,,214,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,4,-1,-1,1,-1,-1,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,01.04.2023 bramkarz (90'),Polska,17.04.2023
Gwidon Nasternak,297736649,21.005,,497,WC 36,,Final,,,,-1,4,-1,6.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,27.08.2022 pomocnik (90'),Polska,17.04.2023
Ireneusz Milcarz,326813075,16.005,U,22,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,2.5,-1,-1,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,01.04.2023 stoper (90'),Polska,17.04.2023
Ireneusz Skopowski,311674801,18.051,T,286,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,3,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,01.04.2023 pomocnik (90'),Polska,17.04.2023
Jan Larwa,294895790,20.023,,518,WC 36,,Final,,,,1,-1,4,-1,5.5,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,26.11.2022 boczny_obronca (90'),Polska,17.04.2023
Krzysztof Dynkowski,303671608,19.015,H,383,WC 36,5,Continental Championship  Matchday 3,01/03/2024,87,4,-1,-1,-1,3.5,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,01.04.2023 skrzydlowy (90'),Polska,17.04.2023
Marek Rokosa,296279373,19.108,,547,WC 36,,Final,,,,-1,-1,3.5,3,5,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,24.12.2022 boczny_obronca (90'),Polska,17.04.2023
Rafal Szyrwinski,309656570,18.093,,321,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,-1,4,4.5,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,01.04.2023 skrzydlowy (90'),Polska,17.04.2023
Ryszard Orzel,323933359,16.107,,26,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,2.5,-1,-1,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,01.04.2023 stoper (90'),Polska,17.04.2023
